publication_id	author_id
20340	34919
20340	36585
20340	37772
20341	650
20341	36574
20342	34921
20343	29697
20343	33501
20344	16494
20344	17090
20344	18765
20345	11264
20345	33795
20345	34924
20345	36549
20346	30382
20346	34925
20346	35475
20347	17092
20347	35641
20348	17092
20349	33182
20349	33519
20349	34617
20349	34926
20349	36673
20349	37033
20350	32964
20350	36965
20351	33667
20351	34013
20351	34929
20352	15223
20352	34928
20352	35330
20353	34936
20353	35831
20353	38268
20353	38299
20354	33946
20354	34939
20354	35645
20355	32862
20355	34616
20355	34941
20356	14496
20356	34423
20356	34940
20356	35164
20356	36746
20356	37388
20356	37563
20357	34942
20357	37946
20358	34943
20359	20261
20360	34945
20361	29185
20361	29538
20361	29708
20361	30639
20361	36210
20362	34946
20363	29666
20363	32709
20363	37410
20363	38343
20364	34880
20364	38063
20364	38146
20365	6921
20365	28864
20365	29673
20365	35578
20365	37894
20366	24571
20367	6908
20367	7248
20367	34952
20368	34956
20368	35816
20369	34957
20369	35167
20370	12814
20370	20414
20371	34959
20371	37557
20372	5448
20372	19154
20373	10833
20373	29726
20373	30061
20373	36256
20374	34962
20374	36729
20375	34962
20375	35699
20375	36729
20375	37114
20376	29729
20377	34113
20377	34966
20378	8866
20378	14759
20378	22900
20378	24585
20379	5944
20379	6196
20379	33991
20380	25344
20380	25698
20381	25344
20381	25698
20382	32979
20382	34977
20382	38115
20383	34979
20384	34980
20385	6662
20385	16309
20385	27165
20385	31212
20385	31870
20385	34981
20386	34982
20387	29019
20387	29744
20387	29745
20387	29995
20388	29746
20388	38017
20389	34042
20389	34985
20390	4452
20390	5796
20390	34989
20391	4452
20391	5796
20391	34989
20392	34992
20392	37048
20393	34263
20393	34996
20394	21404
20394	34994
20395	11064
20395	21404
20395	21996
20395	34994
20396	29758
20396	37276
20397	35002
20397	36052
20397	36268
20397	38164
20398	34124
20398	35004
20398	36983
20399	13967
20399	28288
20399	28341
20399	35009
20400	10852
20400	12126
20400	13967
20400	35009
20401	8303
20401	17139
20402	8822
20402	28596
20402	35237
20403	315
20403	29769
20404	24632
20404	26744
20404	33749
20405	33806
20405	34428
20405	34442
20405	35016
20405	37747
20406	35015
20406	37734
20407	33342
20407	35019
20407	35436
20407	35800
20408	35023
20408	38329
20409	35029
20409	37201
20409	37462
20410	33298
20410	34844
20410	35031
20410	35046
20410	36302
20410	38209
20411	29784
20411	34721
20412	35041
20413	34899
20413	35042
20413	35668
20413	35718
20414	24656
20414	34873
20414	35669
20415	32293
20415	32915
20415	35051
20416	33895
20416	35050
20417	10029
20417	33682
20417	35049
20417	36238
20418	19887
20418	20082
20418	20330
20419	34325
20419	35059
20419	35980
20419	37524
20420	35072
20420	38082
20421	33604
20421	35064
20422	35065
20422	36487
20422	36707
20423	35075
20424	8830
20425	35079
20426	9037
20426	29816
20426	30611
20426	32073
20427	19124
20427	28918
20427	29715
20427	35082
20428	35083
20429	3259
20430	35085
20430	35623
20430	37012
20430	37470
20431	35078
20432	12843
20432	37791
20433	26041
20433	28768
20433	33450
20433	36340
20434	24676
20434	26760
20434	29479
20435	4754
20435	37787
20436	23831
20436	24676
20436	33968
20436	36459
20436	37299
20437	15160
20437	20354
20438	35092
20439	23831
20439	24676
20439	34342
20439	36655
20440	35095
20440	35275
20440	38153
20441	28421
20441	33261
20441	33289
20441	35100
20442	35104
20442	36097
20443	14708
20443	14759
20443	25978
20444	35107
20445	34710
20445	35110
20445	35755
20446	35112
20446	35446
20447	12853
20448	12853
20449	12853
20450	35108
20451	29851
20452	35120
20452	36204
20453	35121
20453	36099
20454	20375
20454	36697
20455	20375
20455	36473
20455	36697
20455	37177
20456	35017
20456	35123
20457	34319
20457	35125
20457	36330
20458	33781
20458	35126
20458	36761
20458	37612
20459	23043
20459	24701
20459	37041
20460	19493
20460	34286
20460	35130
20460	36685
20461	35131
20461	36424
20462	33771
20462	35133
20462	36188
20463	29860
20463	34491
20463	36932
20463	37786
20464	33221
20464	34199
20464	34781
20464	35136
20465	5508
20465	20393
20466	1666
20466	20393
20467	11382
20468	34825
20468	35147
20469	34037
20469	35152
20469	37955
20470	35113
20470	35146
20470	35259
20470	35528
20470	38214
20471	12327
20471	12671
20471	24813
20471	29873
20472	6075
20472	30695
20472	35151
20473	6075
20473	33558
20473	35151
20474	21996
20474	33427
20474	34545
20474	35153
20474	36834
20475	21350
20475	21837
20475	32916
20475	35155
20475	37221
20476	32992
20476	34584
20476	35156
20477	14752
20477	33891
20478	15248
20478	19161
20478	19456
20478	35159
20479	35160
20480	33127
20480	35161
20480	36397
20481	35163
20481	36347
20482	15241
20482	20410
20483	33275
20483	35166
20484	6996
20484	18073
20484	30447
20484	34567
20485	7765
20485	29164
20485	33014
20485	33393
20485	34234
20485	34530
20485	35169
20485	36588
20485	37484
20486	34040
20486	35102
20486	35171
20486	35172
20486	36123
20486	36954
20487	35173
20487	37015
20487	38415
20488	28249
20488	29902
20488	34556
20488	34965
20488	36695
20488	38261
20489	33564
20489	34570
20489	35175
20489	37459
20490	35122
20490	35176
20490	36739
20491	34983
20491	35177
20491	36140
20492	13185
20492	34738
20492	35180
20492	36467
20493	35182
20494	34848
20494	35183
20494	36338
20494	37862
20495	14762
20495	15162
20495	20386
20495	23124
20495	34400
20495	35396
20496	14762
20496	15162
20496	20386
20497	14762
20497	36086
20497	36451
20498	9603
20498	17214
20498	21899
20498	30867
20498	36395
20499	35191
20500	8894
20500	11031
20500	20439
20500	21113
20500	34970
20501	35186
20501	35192
20502	2998
20502	5085
20502	35193
20502	35862
20503	35198
20504	1940
20504	7457
20504	24193
20504	24781
20505	13727
20505	35199
20506	24783
20506	38410
20507	35202
20507	36328
20507	36936
20507	37282
20508	35205
20509	24787
20509	35571
20509	37105
20509	37592
20510	24787
20510	37533
20511	21785
20511	35208
20511	36571
20512	9530
20512	18193
20512	34988
20512	35211
20513	34434
20513	35214
20513	36051
20513	36736
20514	1388
20514	8247
20514	16207
20514	17615
20514	34114
20514	35217
20515	7189
20515	13259
20515	35216
20516	34084
20516	35222
20516	36121
20516	36772
20516	37118
20517	34742
20517	35228
20517	35997
20517	37182
20518	20484
20518	22427
20519	14793
20519	21122
20519	25885
20519	26448
20520	14793
20520	15419
20520	21122
20520	25885
20521	5448
20521	16875
20521	35280
20522	6236
20523	33653
20523	35038
20523	35239
20524	24813
20525	13498
20525	28607
20525	35270
20526	34948
20526	35111
20526	35249
20526	35252
20526	35264
20527	35267
20528	35236
20529	31925
20529	35109
20529	35262
20530	33266
20530	34828
20530	35258
20530	35651
20531	33634
20531	35233
20531	35261
20531	36490
20531	37884
20531	38260
20532	11090
20532	33660
20532	35277
20532	38122
20533	16098
20533	35269
20533	36170
20533	37987
20534	34395
20534	35247
20535	31718
20535	32840
20535	35251
20536	35273
20536	37265
20537	20485
20537	21996
20537	33778
20537	34914
20538	35284
20538	37914
20539	20485
20539	33700
20539	33778
20540	35281
20541	7921
20541	32858
20541	33703
20541	34450
20541	35286
20541	36369
20541	36760
20541	37119
20542	34324
20542	35296
20543	35297
20543	35471
20544	20769
20544	30006
20545	14664
20545	20494
20545	27129
20545	32172
20545	37746
20546	5489
20547	3191
20547	7954
20548	7954
20548	33475
20549	35305
20550	30020
20550	30784
20551	2037
20551	16267
20551	18307
20551	30021
20552	20499
20552	37010
20552	37240
20552	37371
20552	38005
20553	26324
20553	35308
20554	35310
20554	37626
20555	35315
20556	34414
20556	35314
20556	36979
20556	37059
20557	20504
20557	20586
20558	32860
20558	35320
20559	32393
20559	33331
20559	33607
20559	35322
20559	37219
20560	35321
20561	35327
20562	35328
20562	37733
20563	30041
20563	31073
20563	33981
20564	26812
20564	34471
20564	35334
20564	37956
20565	25157
20565	35335
20565	38046
20566	20935
20566	35337
20566	36654
20567	16690
20567	18523
20567	30042
20567	31288
20568	35339
20568	37783
20569	25241
20569	35342
20569	35593
20569	35595
20569	35811
20569	36320
20570	35344
20571	35347
20572	35347
20573	35349
20574	35350
20575	33202
20575	33998
20575	34075
20575	35351
20575	36078
20576	34055
20576	34976
20576	35352
20577	8803
20577	30058
20578	8866
20578	14759
20578	15443
20578	24912
20578	35165
20579	35363
20579	37716
20580	35365
20581	28223
20581	35366
20582	1273
20583	8894
20583	11031
20583	38002
20584	11453
20584	24921
20584	25713
20584	35895
20585	5601
20585	17292
20585	36934
20586	34230
20586	35369
20586	37630
20587	18976
20587	24927
20587	27455
20587	34452
20588	35372
20589	35372
20590	32879
20590	34320
20590	35371
20590	36266
20590	36271
20590	37717
20591	34066
20591	35134
20591	35321
20591	35373
20591	37060
20591	37322
20591	37990
20592	2908
20592	8745
20592	24930
20593	35376
20594	30888
20594	35378
20595	34299
20595	34918
20595	35383
20595	36212
20595	37939
20596	34705
20596	35386
20597	13240
20597	34515
20597	35389
20597	37308
20598	11458
20598	11578
20598	13334
20598	18065
20598	30092
20599	11458
20599	11578
20599	13334
20599	17723
20599	18065
20599	30092
20599	31953
20599	37623
20600	35312
20600	35391
20601	35394
20602	15986
20602	35395
20603	35397
20603	36838
20603	37138
20604	35011
20604	35403
20605	32852
20605	34582
20605	34999
20605	35401
20605	36437
20605	36677
20605	36745
20605	36757
20605	36794
20606	35406
20606	36241
20606	36438
20607	14858
20608	30107
20608	30607
20608	37515
20609	34497
20609	35106
20609	35414
20610	20574
20611	20454
20611	35416
20612	34539
20612	35419
20613	7297
20613	35420
20614	11463
20615	35430
20616	35431
20616	36919
20617	33059
20617	33996
20617	34396
20617	34778
20617	35421
20617	35432
20617	37090
20618	20367
20618	33442
20618	33886
20618	34688
20618	35433
20619	33288
20619	33310
20619	35441
20620	6921
20620	7398
20620	22233
20620	33314
20620	33960
20620	35442
20620	35854
20620	36089
20621	35444
20621	38168
20622	35449
20622	35843
20623	11464
20623	35937
20624	14329
20624	17339
20624	37779
20624	37908
20624	38012
20625	34050
20625	35456
20626	9601
20626	16280
20626	16677
20626	17340
20626	20834
20626	38108
20627	14878
20628	35460
20628	36071
20629	5572
20629	35461
20630	35462
20631	35452
20631	35453
20631	37616
20632	1673
20632	3295
20632	3741
20632	7385
20632	13517
20632	35400
20632	36039
20632	37258
20632	38131
20633	69
20633	35474
20634	3121
20634	35478
20635	11396
20635	35479
20635	38221
20636	33900
20636	35438
20636	37517
20637	33379
20637	34692
20637	35105
20637	35481
20637	37498
20638	35476
20639	7062
20640	7062
20640	16249
20641	17359
20641	33375
20642	35483
20642	36030
20643	35484
20644	32595
20644	35485
20645	1736
20646	2507
20646	15147
20646	37007
20647	6597
20647	19768
20647	30189
20647	35466
20648	34129
20648	35448
20648	35489
20648	37751
20649	25040
20649	25520
20649	33866
20649	35910
20649	36076
20649	37430
20650	33448
20650	35535
20651	9743
20651	12374
20651	20646
20651	22275
20651	33007
20651	33043
20651	33534
20651	34897
20651	36009
20651	36634
20651	37275
20652	14790
20652	35520
20653	9743
20653	12374
20653	20646
20653	22275
20653	33007
20653	33043
20653	33533
20653	34897
20653	36009
20653	36634
20653	37273
20654	35517
20655	35425
20655	35510
20655	35515
20656	35014
20656	35509
20656	35522
20657	35500
20657	38045
20658	12444
20658	20652
20659	33513
20659	35039
20659	35505
20660	33644
20660	35500
20660	38138
20661	35495
20661	35661
20662	8555
20662	35238
20662	35387
20662	35533
20662	36945
20662	38188
20662	38207
20663	34178
20663	34649
20663	35511
20663	38145
20664	17238
20664	29786
20664	35529
20664	38205
20665	34963
20665	35232
20665	35257
20665	35508
20665	35534
20666	30194
20666	31097
20666	31657
20666	35263
20666	35268
20667	30212
20667	35074
20667	35504
20667	37103
20668	33644
20668	35500
20668	38044
20669	35506
20670	7189
20670	35244
20670	35250
20670	35507
20670	36480
20671	29704
20671	35501
20671	36003
20671	36785
20672	8786
20672	18692
20672	30231
20673	35514
20674	33080
20674	35502
20674	37037
20675	20664
20675	33590
20676	4804
20677	25067
20677	26845
20678	17325
20678	35516
20679	30219
20679	31929
20679	37801
20680	9542
20680	35536
20680	36749
20681	35537
20681	36765
20682	25090
20682	36905
20683	3660
20683	10034
20683	10607
20683	34468
20683	35546
20683	37034
20684	34755
20684	35547
20684	35666
20684	36403
20685	35548
20685	35966
20686	5953
20686	6228
20686	17402
20686	37708
20687	35555
20688	33473
20688	35553
20688	37494
20689	35556
20689	36116
20689	37810
20690	12864
20690	23149
20690	30267
20691	6270
20691	18555
20691	36237
20692	2121
20692	33345
20692	35564
20692	36811
20692	36859
20693	34746
20693	35563
20694	1279
20694	17987
20695	1279
20696	35565
20696	37072
20696	37086
20697	36309
20697	37283
20698	35573
20698	36590
20699	22172
20699	30322
20700	22172
20700	30322
20700	34784
20700	35627
20701	35635
20701	37028
20702	17070
20702	34903
20702	35642
20702	36080
20702	36713
20702	38075
20703	35640
20704	35643
20704	37437
20705	5601
20705	35646
20706	35665
20706	37479
20707	35655
20707	36042
20708	16525
20708	34225
20708	35660
20709	8393
20709	35260
20709	35659
20709	36491
20710	35274
20710	35650
20711	35657
20711	36441
20712	35691
20713	35693
20713	35806
20714	30377
20714	34827
20714	38270
20715	35694
20715	37047
20715	37930
20716	34538
20716	35696
20716	37332
20717	11399
20717	15602
20717	17456
20717	22006
20717	23249
20717	24899
20718	15602
20718	17456
20718	33444
20718	38084
20719	20747
20719	34886
20719	35671
20720	33651
20720	35662
20720	35682
20721	30484
20721	35675
20722	35668
20722	35683
20723	30484
20723	35675
20724	25200
20725	34870
20725	35679
20725	38139
20726	14965
20726	20759
20726	22621
20727	16410
20727	30357
20727	35684
20728	34404
20728	35639
20728	35674
20728	36871
20728	38090
20729	25215
20729	26204
20729	27774
20729	35055
20730	19406
20730	25200
20731	35697
20731	37291
20732	1428
20732	15512
20733	1428
20734	1428
20734	15512
20735	35711
20735	35742
20735	38135
20736	7836
20736	13836
20736	35709
20736	38362
20737	18576
20737	34165
20737	35715
20737	37856
20738	35721
20738	37883
20739	35613
20739	35730
20739	37619
20739	38308
20740	28526
20740	32691
20740	35706
20740	38163
20741	35700
20742	35733
20742	35739
20742	38196
20742	38275
20743	17467
20744	11393
20744	19359
20744	35728
20744	38298
20745	17738
20745	35727
20746	35054
20746	35737
20746	35790
20747	35724
20747	38156
20748	10158
20748	34851
20748	35729
20748	38195
20749	23355
20749	35620
20749	35631
20749	35723
20750	5905
20750	35732
20750	37222
20751	21893
20751	27085
20751	35726
20751	38105
20752	19379
20752	25177
20752	27322
20752	35735
20753	35670
20753	35716
20753	38330
20754	35725
20754	38140
20755	14978
20756	33326
20756	35587
20756	35681
20756	35788
20756	36128
20757	33584
20757	35583
20757	35713
20757	38413
20758	35599
20758	36712
20758	37817
20758	38094
20758	38263
20759	35596
20759	35621
20759	35794
20760	17412
20760	35615
20760	35741
20761	34034
20761	35585
20762	6921
20762	7398
20762	16262
20762	17273
20762	35578
20762	35586
20763	20607
20763	34553
20763	35600
20764	35628
20764	37141
20765	35588
20765	37467
20765	38157
20766	29802
20766	30314
20766	31914
20766	32648
20766	37383
20766	38048
20767	33831
20767	35601
20767	38297
20768	33801
20768	35604
20768	35617
20768	37415
20769	25173
20769	30126
20769	33572
20770	35579
20771	33195
20771	35591
20771	37401
20772	26939
20772	33977
20772	34012
20772	34697
20772	35577
20772	35678
20772	36716
20772	37391
20772	38120
20773	4217
20773	15848
20773	35634
20774	35592
20774	38184
20775	13798
20775	25159
20775	25804
20775	37460
20776	35625
20777	34022
20777	35608
20777	38302
20778	34158
20778	35574
20778	35813
20778	38349
20779	27530
20779	35609
20779	37390
20779	38169
20780	35575
20781	33197
20781	35611
20781	38303
20782	21893
20782	22598
20782	35603
20783	35624
20784	35747
20784	36069
20785	35748
20785	36665
20785	37502
20786	1967
20786	32919
20786	35749
20786	37520
20787	9960
20787	35752
20787	35774
20787	37511
20788	32786
20788	33515
20788	34621
20788	35754
20788	38114
20789	690
20789	10140
20789	18308
20789	37574
20790	35761
20791	4063
20791	10142
20791	26335
20791	36866
20791	37288
20792	11655
20792	35765
20792	37206
20793	32936
20793	33881
20793	35768
20794	35229
20794	35428
20794	35766
20795	33864
20795	35035
20795	35767
20796	33223
20796	34949
20796	35770
20796	36197
20796	36509
20796	36735
20796	36810
20797	690
20797	10494
20797	17508
20797	36844
20798	30475
20798	33078
20798	33768
20798	36387
20799	34832
20799	35771
20800	34647
20800	35776
20801	35778
20802	17336
20802	30446
20802	34933
20802	38155
20803	5993
20803	23189
20803	25334
20804	10151
20804	34767
20804	34795
20805	34008
20805	34063
20805	34188
20805	35392
20805	35393
20805	35557
20805	35797
20805	37252
20806	36753
20807	10266
20807	14990
20808	9601
20808	34412
20808	35802
20809	35804
20809	35999
20809	37476
20809	37535
20810	35805
20810	37638
20811	33648
20811	34474
20811	35807
20812	35815
20812	37407
20812	37875
20813	33516
20813	35814
20813	37438
20814	20881
20814	35810
20815	25360
20816	19344
20816	30513
20817	35818
20818	33036
20818	35820
20819	30492
20819	38132
20820	14127
20820	35786
20820	38228
20821	34878
20821	35781
20821	36484
20822	32739
20822	33576
20822	35787
20823	30495
20823	38190
20823	38323
20823	38378
20824	34411
20824	34523
20824	35304
20824	35469
20824	35792
20824	38086
20825	30495
20825	32739
20826	35782
20826	35823
20826	37851
20827	35827
20828	1249
20828	25299
20828	25433
20828	35826
20829	22846
20829	23803
20829	25380
20829	27472
20829	33285
20829	34146
20830	21312
20830	24619
20830	33328
20830	35842
20830	37526
20831	12498
20831	34787
20831	35846
20832	2121
20832	35847
20833	33468
20833	35848
20833	37349
20834	22272
20834	35849
20835	34138
20835	35851
20836	33088
20836	33776
20836	35853
20837	2248
20837	13054
20837	34174
20837	34397
20838	23436
20838	23733
20838	25395
20838	26041
20839	8960
20839	35456
20840	14003
20840	14185
20840	22958
20840	33308
20840	35196
20840	35856
20840	36068
20840	36725
20840	37485
20841	4243
20841	37639
20841	37662
20842	4243
20842	37639
20843	35861
20843	37393
20844	30541
20844	30808
20844	36350
20844	36909
20845	35866
20845	36827
20846	35845
20846	35869
20847	9965
20847	35871
20847	36768
20848	35872
20849	35873
20850	11453
20850	11567
20850	12696
20851	11570
20851	36352
20851	36529
20852	35879
20852	38038
20853	20900
20853	33201
20854	35884
20855	35885
20855	37311
20856	35890
20857	35891
20858	35888
20858	36058
20859	33417
20859	34266
20859	35892
20860	35898
20860	35968
20860	37426
20860	38119
20861	35901
20862	35903
20862	36053
20862	36185
20862	36606
20862	36820
20863	35904
20863	36978
20864	35512
20864	35906
20864	38183
20865	12812
20865	17579
20865	17791
20865	18137
20866	34535
20866	35912
20867	35913
20867	36168
20867	37292
20868	33354
20868	35307
20868	35915
20868	36191
20868	37440
20868	37788
20869	35918
20870	17582
20871	16525
20871	17584
20872	17579
20872	18137
20872	35922
20873	28850
20873	31208
20873	33730
20873	36153
20874	9915
20874	34074
20874	35931
20875	7135
20876	20260
20876	27420
20876	35934
20876	36021
20877	35936
20878	32901
20878	35946
20878	36405
20879	22895
20879	25479
20879	27037
20879	36439
20880	35477
20880	35949
20881	33885
20881	35101
20881	36440
20881	37569
20882	5128
20882	7457
20882	24135
20882	26426
20882	35953
20882	36226
20883	32887
20883	33770
20883	35954
20883	36579
20884	33483
20884	35924
20884	35940
20884	37194
20885	35943
20885	36157
20886	35944
20886	37205
20887	34457
20887	35941
20887	36103
20888	7806
20888	10184
20888	10364
20888	33868
20888	34279
20888	34571
20888	35044
20888	35860
20888	35945
20888	38380
20889	20961
20889	33840
20890	5760
20890	6240
20890	12905
20890	25488
20891	10907
20891	35956
20892	19430
20892	19543
20892	21592
20892	34169
20892	35957
20893	19430
20893	35957
20894	30625
20895	25491
20895	30727
20895	37044
20896	33082
20896	35958
20897	26495
20897	35919
20897	35959
20897	36524
20897	37300
20897	37358
20897	37558
20898	34743
20898	35128
20898	35952
20898	36465
20899	10197
20900	17850
20900	25298
20900	35965
20901	35969
20902	21721
20902	35973
20903	35976
20903	37094
20903	37679
20904	443
20904	23104
20904	30642
20905	35977
20905	37979
20906	35981
20906	37919
20907	20979
20908	35984
20909	27128
20909	35986
20910	35989
20910	36824
20911	35990
20912	30650
20913	24844
20913	25369
20913	25371
20914	24844
20914	25369
20914	35829
20914	38379
20915	26874
20915	27532
20915	35840
20915	37840
20915	37852
20915	37858
20916	20558
20916	35839
20917	35047
20917	35835
20917	38061
20917	38287
20917	38292
20918	34905
20918	35832
20918	37147
20919	11578
20919	16185
20919	28540
20919	33903
20919	35836
20920	13098
20920	15679
20920	33297
20920	33709
20920	33841
20920	34799
20920	35439
20920	36869
20920	36890
20920	37231
20920	38219
20921	35996
20922	33649
20922	33686
20922	35021
20922	35398
20922	35467
20922	35606
20922	35961
20922	35998
20922	36846
20922	36870
20922	37380
20922	38016
20923	5977
20923	20987
20923	32996
20923	33128
20923	33433
20923	34335
20923	34993
20923	37085
20924	36002
20925	34236
20925	34537
20925	35332
20925	36005
20925	37947
20926	34664
20926	35026
20926	36004
20927	25532
20928	25532
20929	6573
20929	36008
20929	38035
20930	7224
20930	15299
20930	25534
20930	33232
20930	37397
20931	25536
20931	32880
20931	33084
20931	37950
20932	35139
20932	36013
20933	35864
20933	36006
20933	36014
20934	33817
20934	36016
20935	25541
20935	31427
20935	31640
20935	36279
20935	36837
20935	37701
20936	19651
20936	20997
20936	32154
20936	32808
20937	5573
20938	18430
20938	36020
20938	36365
20939	34198
20939	36023
20939	36253
20940	34490
20940	36026
20941	35382
20941	36027
20942	13118
20943	34735
20943	36033
20944	33100
20944	36034
20945	15077
20945	18434
20946	9023
20946	21423
20946	36036
20947	21011
20947	33966
20947	36704
20948	36044
20949	21016
20949	33380
20949	34108
20949	34221
20949	34374
20949	36274
20949	36300
20950	30704
20950	31868
20950	36165
20950	37000
20951	36045
20951	36419
20952	33935
20952	34741
20952	36031
20952	36049
20953	36050
20954	36054
20954	37996
20955	36057
20956	35056
20956	35066
20956	36062
20956	36462
20956	38355
20956	38377
20957	36060
20958	25491
20958	30727
20959	29613
20959	29738
20959	30730
20960	33456
20960	36067
20960	36969
20961	36067
20962	25577
20963	3489
20963	4854
20964	35878
20964	36073
20964	36175
20965	26075
20965	34214
20965	36075
20966	1226
20966	36077
20966	38241
20967	33675
20967	36083
20967	37172
20968	33553
20968	36085
20968	36277
20968	36466
20968	36502
20969	14762
20969	36086
20969	36451
20970	33788
20970	33913
20970	36074
20970	36087
20970	37280
20970	38032
20971	35301
20971	36082
20972	32868
20972	36091
20972	37323
20973	19511
20973	36092
20974	33034
20974	36096
20974	36601
20975	5585
20975	13983
20975	37757
20976	357
20977	36100
20978	357
20979	34126
20979	36114
20979	36276
20980	23379
20980	25614
20981	7816
20981	8348
20981	36113
20982	25698
20982	35465
20982	36119
20983	13377
20983	36120
20984	5022
20984	36124
20985	3806
20986	33437
20986	36126
20987	22037
20987	25635
20987	31066
20988	14626
20988	15584
20988	28165
20988	30782
20988	32997
20989	981
20989	1628
20989	34239
20990	8751
20990	36132
20991	10237
20992	34840
20992	35266
20992	36133
20993	33869
20993	36141
20994	2067
20994	36143
20995	26979
20995	27527
20996	35868
20996	36144
20997	3652
20997	3935
20997	21086
20998	17702
20998	17850
20998	34646
20999	16641
20999	16923
20999	17683
20999	27241
20999	31253
20999	33711
20999	36145
21000	11835
21000	29691
21000	36987
21001	32889
21001	33764
21001	33956
21001	36148
21001	36754
21001	36759
21002	21097
21003	33033
21003	35351
21003	36102
21003	36155
21003	37075
21003	37081
21004	1552
21004	1761
21004	5601
21004	33359
21004	34191
21005	28763
21005	30813
21005	31777
21006	10719
21006	36162
21007	9644
21007	10247
21007	33242
21007	34308
21007	35209
21007	36823
21008	36169
21008	36752
21009	32974
21009	35030
21009	35472
21009	36173
21010	34815
21010	36176
21010	36361
21011	21109
21011	33124
21011	33779
21011	34077
21011	34360
21011	35034
21011	38218
21012	36180
21013	33498
21013	34749
21014	7785
21014	36182
21015	3134
21015	33689
21015	34317
21015	34443
21015	35279
21015	35858
21015	36184
21015	36393
21015	37099
21016	37249
21017	36186
21018	35295
21018	36187
21019	36193
21019	37394
21020	32826
21020	34745
21020	37544
21021	2229
21022	30832
21023	17045
21023	17895
21023	33870
21023	34018
21023	34229
21023	34675
21023	35032
21023	36199
21023	38103
21024	32903
21024	33281
21024	33937
21024	36166
21024	36200
21024	36873
21024	36900
21024	37744
21025	13165
21026	35960
21026	36202
21026	36233
21026	37389
21027	33142
21027	33143
21027	34566
21027	34657
21027	36203
21028	8557
21028	12340
21028	36206
21029	35658
21029	36214
21030	36215
21031	36216
21032	30854
21033	33671
21033	34680
21033	36217
21033	36234
21034	36219
21035	36208
21035	37929
21036	21970
21036	36209
21037	36223
21038	36224
21039	34987
21039	36225
21040	28947
21040	29653
21040	30857
21041	35889
21041	36232
21042	35010
21042	36235
21043	15160
21044	36240
21045	3826
21045	25734
21045	34371
21045	36239
21046	34631
21046	36243
21047	35962
21047	36244
21048	36247
21049	32857
21049	36249
21050	21847
21050	36254
21051	4115
21051	5472
21051	36255
21052	36259
21052	36260
21053	33867
21053	36263
21054	30894
21054	37026
21055	20541
21055	21177
21056	25774
21056	36926
21056	37150
21057	36270
21057	36272
21058	36270
21058	36272
21059	7214
21059	36764
21059	37021
21060	34558
21060	35773
21060	36273
21061	36275
21062	16549
21062	21182
21062	21391
21063	23193
21063	23921
21063	24104
21063	25779
21063	26503
21063	33445
21064	35132
21064	35317
21064	36280
21064	37633
21065	35285
21065	36282
21066	36283
21067	36284
21068	1388
21068	3374
21068	8087
21068	12704
21069	17011
21069	19000
21069	19837
21069	21190
21069	36286
21070	19000
21070	21190
21070	33460
21070	37794
21071	3295
21071	16532
21071	33530
21071	36287
21072	36297
21073	12671
21073	30927
21074	20319
21074	24052
21074	25792
21074	35457
21075	27040
21075	36301
21075	36957
21076	7222
21076	37655
21077	25796
21077	25872
21078	33940
21078	36304
21078	38243
21079	35418
21079	36306
21080	36308
21081	34064
21081	35333
21081	37588
21081	38213
21082	23686
21082	26989
21082	27577
21082	30944
21083	33446
21083	35882
21084	20741
21084	35552
21084	37756
21085	24563
21085	25816
21086	24563
21086	25816
21087	10288
21088	8980
21088	14750
21088	33176
21088	36316
21088	36787
21089	7061
21089	10841
21089	15180
21090	36321
21090	37529
21091	36322
21092	33030
21092	33804
21092	34242
21092	34802
21092	35292
21092	36324
21092	36783
21092	37341
21093	32828
21093	34511
21093	35779
21093	36569
21094	34656
21094	35007
21094	36327
21095	21233
21096	32780
21096	36329
21097	9061
21098	25838
21098	26023
21099	10302
21100	10257
21100	10302
21101	34961
21101	36331
21101	37545
21102	8005
21102	36334
21103	32866
21103	33251
21103	33842
21103	34432
21103	35174
21103	36336
21103	37532
21104	25842
21104	26436
21104	28387
21104	34574
21104	34577
21105	35703
21105	36335
21106	34777
21106	36338
21106	36946
21106	37862
21107	36339
21108	19145
21108	36313
21108	37419
21109	21216
21109	22389
21109	38282
21110	8934
21110	21217
21111	22188
21111	36342
21112	30960
21112	36355
21113	36343
21113	37093
21114	28625
21114	28662
21114	30964
21114	31664
21114	37420
21115	25499
21115	25850
21116	33928
21116	36346
21116	37174
21117	15189
21117	28179
21117	33363
21117	34917
21117	36194
21118	14594
21118	15193
21119	32827
21119	36353
21120	36354
21121	33959
21121	36358
21121	38411
21122	5086
21122	33386
21122	34062
21122	36359
21123	33705
21123	36380
21124	9603
21124	36395
21125	21300
21125	22046
21126	12592
21126	13208
21127	13209
21127	13562
21127	36415
21128	10317
21129	34824
21129	36370
21130	36375
21131	2174
21131	4452
21131	17828
21131	17907
21131	35558
21131	36094
21131	37067
21132	25893
21132	32929
21132	33463
21133	25893
21133	33096
21134	36381
21135	34809
21135	36383
21136	34354
21136	36386
21137	36389
21138	36392
21138	36570
21139	34569
21139	36399
21140	35137
21140	36401
21140	38258
21141	28628
21141	29318
21141	32932
21141	34780
21141	35496
21141	35653
21141	36402
21142	5905
21142	9603
21142	11221
21142	15215
21142	32959
